SIC5L1;SIC5L2;SIC5L3;SIC5L4;SIC5L5;SIC7L1;SIC7L2;SIC7L3;SIC7L4;SIC7L5 ;Level 5 text description
3;33;335;3353;33530;C;32;325;3250;32500;Sutures (prepared) manufacturing
3;35;356;3564;35640;C;32;325;3250;32500;Industrial and laboratory electric induction and dielectric heating equipment manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Abdominal supporter manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Amputees accessory manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Ankle support manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Arch support manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Artificial eardrum manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Artificial eye manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Artificial joints manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Artificial kidney manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Artificial limbs manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Artificial parts of body manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Artificial teeth manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Artificial tubing, for humans, manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Back and neck braces manufacturing (medical)
3;37;374;3741;37411;C;32;325;3250;32500;Belts or supports, surgical, manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Crutches and crutch sticks manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Denture manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Elastic brace manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Fracture appliance manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Glass eye manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Hearing aid manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Kneecap supporter manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Medical elastic hosiery manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Medical support manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Medical suspensory manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Orthopaedic appliance manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Orthopaedic brace manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Orthopaedic corsets manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Orthopaedic device material manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Orthopaedic extension shoe manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Orthopaedic foot appliance manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Orthopaedic shoe manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Orthopaedic splints manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Orthopaedic surgical truss manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Pacemakers manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Prosthetic equipment supplies manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Rehabilitation apparatus manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Splints manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Stump sock manufacturing (medical)
3;37;374;3741;37411;C;32;325;3250;32500;Surgical belt manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Surgical truss manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Abrasive dental disk manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Artificial respiration apparatus manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Breathing apparatus manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Breathing appliances manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Catheters manufacturing (medical)
3;37;374;3741;37412;C;32;325;3250;32500;Dental abrasive wheel manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Dental appliances manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Dental cabinet manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Dental cutting instrument manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Dental drill engines manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Dental drill manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Dental equipment manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Dental gas apparatus manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Dental gold manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Dental instruments manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Dental mechanical equipment manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Dental planetoid specialty manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Dental plier manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Dental steriliser manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Dental tool manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Dentist chair manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Diagnostic apparatus medical manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Electric dental and medical handheld equipment manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Electric incubator manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Electro medical apparatus manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Electro-cardiographs manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Electro-diagnostic apparatus manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Electro-therapeutic apparatus manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Endoscopes manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Filter respirator manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;First aid kit manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Forceps manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Gas masks manufacturing (other than simple protective masks)
3;37;374;3741;37412;C;32;325;3250;32500;Gynaecological supply manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;High tension generator manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Hospital beds manufacturing (with mechanical fittings)
3;37;374;3741;37412;C;32;325;3250;32500;Hypodermic needle manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Hypodermic syringe manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Inhalator manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Iron lungs manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Massage apparatus manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Mechano-therapy appliances manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Medical and surgical instrument manufacturing, containing optical elements
3;37;374;3741;37412;C;32;325;3250;32500;Medical appliances manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Medical furniture manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Medical instrument and equipment manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Medical or surgical table manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Medical respirator manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Medical rubber hose manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Medical rubber sundries manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Medical steriliser manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Medical, surgical, veterinary or dental furniture manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Metal laboratory furniture manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Metal laboratory table manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Needles used in medicine manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Nuclear magnetic resonance apparatus manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Operating tables (medical, surgical, dental or veterinary) manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Ophthalmic instruments manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Oxygen tent manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Oxygen therapy apparatus manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Oxygenator manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Ozone therapy apparatus manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Physiotherapy equipment manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Protective masks manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Psychological aptitude testing apparatus manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Psychological testing apparatus manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Reflectors for medical instruments manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Respirator filter manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Respirator manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Scalpels manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Scintillation scanners manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Sight testing sets manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Snare manufacturing - medical instrument like a wire loop for extracting polyps
3;37;374;3741;37412;C;32;325;3250;32500;Sterilisers manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Stethoscope manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Surgical appliance supply manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Surgical appliances manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Surgical instruments manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Surgical steriliser manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Syringes manufacturing (with or without needles)
3;37;374;3741;37412;C;32;325;3250;32500;Therapeutic arc lamp manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Therapeutic respiratory apparatus manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Veterinarians instrument manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Veterinary practice or science appliance manufacturing
3;37;374;3741;37412;C;32;325;3250;32500;Veterinary practice or science instruments manufacturing
3;37;375;3750;37500;C;32;325;3250;32500;Contact lenses manufacturing
3;37;375;3750;37500;C;32;325;3250;32500;Corrective glasses manufacturing
3;37;375;3750;37500;C;32;325;3250;32500;Eyeglasses manufacturing
3;37;375;3750;37500;C;32;325;3250;32500;Frames fitted with lenses (whether or not optically worked ) manufacturing
3;37;375;3750;37500;C;32;325;3250;32500;Goggle industrial manufacturing
3;37;375;3750;37500;C;32;325;3250;32500;Mounting eyeglasses or spectacles manufacturing
3;37;375;3750;37500;C;32;325;3250;32500;Ophthalmic goods manufacturing
3;37;375;3750;37500;C;32;325;3250;32500;Ophthalmic lamp slit manufacturing
3;37;375;3750;37500;C;32;325;3250;32500;Ophthalmic lenses manufacturing
3;37;375;3750;37500;C;32;325;3250;32500;Protection goggle manufacturing
3;37;375;3750;37500;C;32;325;3250;32500;Protective glasses manufacturing
3;37;375;3750;37500;C;32;325;3250;32500;Retinoscope manufacturing
3;37;375;3750;37500;C;32;325;3250;32500;Safety spectacle manufacturing
3;37;375;3750;37500;C;32;325;3250;32500;Spectacle frame manufacturing
3;37;375;3750;37500;C;32;325;3250;32500;Spectacle lens grinding
3;37;375;3750;37500;C;32;325;3250;32500;Spectacle lens manufacturing
3;37;375;3750;37500;C;32;325;3250;32500;Spectacle manufacturing
3;37;375;3750;37500;C;32;325;3250;32500;Sunglasses manufacturing
3;37;375;3750;37500;C;32;325;3250;32500;Unworked optical elements of any other material manufacturing e.g. quartz, fluorspar, plastic, metal, etc. (except of glass)
9;93;931;9312;93122;C;32;325;3250;32500;Dental technician, independent
9;93;931;9312;93122;C;32;325;3250;32500;Dental testing laboratory operation
3;32;322;3229;32291;C;32;329;3290;32901;Manufacture of burial caskets, coffins
3;32;322;3229;32291;C;32;329;3290;32901;Manufacture of coffins
3;32;322;3229;32291;C;32;329;3290;32901;Burial casket manufacturing
3;32;322;3229;32291;C;32;329;3290;32901;Caskets manufacturing
3;32;322;3229;32291;C;32;329;3290;32901;Coffins manufacturing
3;31;314;3140;31401;C;32;329;3290;32909;Manufacture of fire-fighting protection suits
3;31;314;3140;31401;C;32;329;3290;32909;Manufacture of fire-resistant and protective safety clothing
3;31;314;3140;31401;C;32;329;3290;32909;Manufacture of linemen’s safety belts and other belts for occupational use
3;31;314;3140;31404;C;32;329;3290;32909;Manufacture of protective safety equipment
3;32;322;3229;32299;C;32;329;3290;32909;Manufacture of cork life preservers
3;33;338;3380;33800;C;32;329;3290;32909;Manufacture of plastics hard hats and other personal safety equipment of plastics (e.g. athletic helmets)
3;35;355;3559;35599;C;32;329;3290;32909;Manufacture of metal safety headgear and other metal personal safety devices
3;39;392;3923;39230;C;32;329;3290;32909;Manufacture of ear and noise plugs (e.g. for swimming and noise protection)
3;39;392;3929;39291;C;32;329;3290;32909;Manufacture of brooms and brushes, including brushes constituting parts of machines, hand-operated mechanical floor sweepers, mops and feather dusters, paint brushes, paint pads and rollers, squeegees and other brushes, brooms, mops etc
3;39;392;3929;39291;C;32;329;3290;32909;Manufacture of shoe and clothes brushes
3;39;392;3929;39292;C;32;329;3290;32909;Manufacture of pencil leads
3;39;392;3929;39292;C;32;329;3290;32909;Manufacture of pens and pencils of all kinds whether or not mechanical
3;39;392;3929;39293;C;32;329;3290;32909;Manufacture of buttons, press-fasteners, snap-fasteners, press-studs, slide fasteners
3;39;392;3929;39299;C;32;329;3290;32909;Cigarette holder manufacturing
3;39;392;3929;39299;C;32;329;3290;32909;Manufacture of articles of personal use: scent sprays
3;39;392;3929;39299;C;32;329;3290;32909;Manufacture of articles of personal use: smoking pipes
3;39;392;3929;39299;C;32;329;3290;32909;Manufacture of articles of personal use: vacuum flasks and other vacuum vessel for personal or household use
3;39;392;3929;39299;C;32;329;3290;32909;Manufacture of articles of personal use: wigs, false beards, eyebrows
3;39;392;3929;39299;C;32;329;3290;32909;Manufacture of bouquets
3;39;392;3929;39299;C;32;329;3290;32909;Manufacture of candles
3;39;392;3929;39299;C;32;329;3290;32909;Manufacture of cigarette lighters (for manufacture of lighter wicks, see 1399)
3;39;392;3929;39299;C;32;329;3290;32909;Manufacture of date, sealing or numbering stamps
3;39;392;3929;39299;C;32;329;3290;32909;Manufacture of floral baskets, artificial flowers and fruit and foliage
3;39;392;3929;39299;C;32;329;3290;32909;Manufacture of gas masks
3;39;392;3929;39299;C;32;329;3290;32909;Manufacture of globes
3;39;392;3929;39299;C;32;329;3290;32909;Manufacture of hand sieves and hand riddles
3;39;392;3929;39299;C;32;329;3290;32909;Manufacture of hand-operated devices for printing, or embossing labels, hand printing sets, prepared typewriter ribbons and inked pads
3;39;392;3929;39299;C;32;329;3290;32909;Manufacture of jokes and novelties
3;39;392;3929;39299;C;32;329;3290;32909;Manufacture of tailors' dummies
3;39;392;3929;39299;C;32;329;3290;32909;Manufacture of tapers and the like
3;39;392;3929;39299;C;32;329;3290;32909;Manufacture of umbrellas, sun-umbrellas
3;39;392;3929;39299;C;32;329;3290;32909;Manufacture of walking sticks and seat sticks
3;39;392;3929;39299;C;32;329;3290;32909;Manufacture of wreaths
3;39;392;3929;39299;C;32;329;3290;32909;Manufacturing of hair pieces: weaves
3;39;392;3929;39299;C;32;329;3290;32909;Other manufacture n.e.c. (except coffins)
3;39;392;3929;39299;C;32;329;3290;32909;Taxidermy activities
3;31;314;3140;31401;C;32;329;3290;32909;Safety clothing manufacturing
3;32;322;3229;32299;C;32;329;3290;32909;Cork life preserver manufacturing
3;32;322;3229;32299;C;32;329;3290;32909;Cork lifebuoy manufacturing
3;33;338;3380;33800;C;32;329;3290;32909;Safety helmet manufacturing (plastic)
3;34;342;3429;34299;C;32;329;3290;32909;Gloves, industrial manufacturing
3;39;392;3923;39230;C;32;329;3290;32909;Protective headgear manufacturing
3;39;392;3923;39230;C;32;329;3290;32909;Sport safety headgear manufacturing
3;39;392;3929;39291;C;32;329;3290;32909;Broom manufacturing
3;39;392;3929;39291;C;32;329;3290;32909;Brush manufacturing
3;39;392;3929;39291;C;32;329;3290;32909;Carpet sweeper manufacturing (non-electric)
3;39;392;3929;39291;C;32;329;3290;32909;Clothes brush manufacturing
3;39;392;3929;39291;C;32;329;3290;32909;Dish mop manufacturing
3;39;392;3929;39291;C;32;329;3290;32909;Feather duster manufacturing
3;39;392;3929;39291;C;32;329;3290;32909;Floor mop manufacturing
